sku,name,description,materials,image1,image2,image3,image4,color,brand,size,qty,price,category,Season,size_system,ean,Gender,Manufacturer,ID
11155-41,"Diamond toe slippers","These slippers are from Paciotti new collection. The slippers, here in black, are made of leather and feature a diamond cut detail at toe. This item from Paciotti collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_2.jpg?v=1653988631,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_3.jpg?v=1653988631,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_4.jpg?v=1653988631,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_5.jpg?v=1653988631,Black,Paciotti,41,1,336.00,Slippers,S/S2022,"","",Men,Paciotti,42871234003156
11155-42,"Diamond toe slippers","These slippers are from Paciotti new collection. The slippers, here in black, are made of leather and feature a diamond cut detail at toe. This item from Paciotti collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_2.jpg?v=1653988631,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_3.jpg?v=1653988631,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_4.jpg?v=1653988631,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_5.jpg?v=1653988631,Black,Paciotti,42,1,336.00,Slippers,S/S2022,"","",Men,Paciotti,42871234035924
11155-43,"Diamond toe slippers","These slippers are from Paciotti new collection. The slippers, here in black, are made of leather and feature a diamond cut detail at toe. This item from Paciotti collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_2.jpg?v=1653988631,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_3.jpg?v=1653988631,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_4.jpg?v=1653988631,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_5.jpg?v=1653988631,Black,Paciotti,43,1,336.00,Slippers,S/S2022,"","",Men,Paciotti,42871234068692
11155-44,"Diamond toe slippers","These slippers are from Paciotti new collection. The slippers, here in black, are made of leather and feature a diamond cut detail at toe. This item from Paciotti collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_2.jpg?v=1653988631,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_3.jpg?v=1653988631,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_4.jpg?v=1653988631,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11155_baby_lux_black_vrients_vrnts_mattia_paciotti_shop_online_ss22_5.jpg?v=1653988631,Black,Paciotti,44,1,336.00,Slippers,S/S2022,"","",Men,Paciotti,42871234101460
11505-41,"Derby shoes","These derby shoes are from Mattia Capezzani new collection. The derby shoes, here in black, feature a leather upper and a rubber sole. This product from Mattia Capezzani collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11505_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990109,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11505_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990110,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11505_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990110,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11505_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990110,Black,"Mattia Capezzani",41,1,365.00,Derby,S/S2022,"","",Men,"Mattia Capezzani",42871314546900
11505-43,"Derby shoes","These derby shoes are from Mattia Capezzani new collection. The derby shoes, here in black, feature a leather upper and a rubber sole. This product from Mattia Capezzani collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11505_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990109,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11505_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990110,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11505_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990110,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11505_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990110,Black,"Mattia Capezzani",43,1,365.00,Derby,S/S2022,"","",Men,"Mattia Capezzani",42871314579668
11505-44,"Derby shoes","These derby shoes are from Mattia Capezzani new collection. The derby shoes, here in black, feature a leather upper and a rubber sole. This product from Mattia Capezzani collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11505_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990109,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11505_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990110,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11505_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990110,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11505_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990110,Black,"Mattia Capezzani",44,1,365.00,Derby,S/S2022,"","",Men,"Mattia Capezzani",42871314612436
11506-40,"Derby shoes","These derby shoes are from Mattia Capezzani new collection. The derby shoes, here in black, feature a leather upper and a rubber sole. This product from Mattia Capezzani collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990311,Black,"Mattia Capezzani",40,1,365.00,Derby,S/S2022,"","",Men,"Mattia Capezzani",42871329980628
11506-41,"Derby shoes","These derby shoes are from Mattia Capezzani new collection. The derby shoes, here in black, feature a leather upper and a rubber sole. This product from Mattia Capezzani collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990311,Black,"Mattia Capezzani",41,1,365.00,Derby,S/S2022,"","",Men,"Mattia Capezzani",42871330013396
11506-42,"Derby shoes","These derby shoes are from Mattia Capezzani new collection. The derby shoes, here in black, feature a leather upper and a rubber sole. This product from Mattia Capezzani collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990311,Black,"Mattia Capezzani",42,1,365.00,Derby,S/S2022,"","",Men,"Mattia Capezzani",42871330046164
11506-43,"Derby shoes","These derby shoes are from Mattia Capezzani new collection. The derby shoes, here in black, feature a leather upper and a rubber sole. This product from Mattia Capezzani collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990311,Black,"Mattia Capezzani",43,1,365.00,Derby,S/S2022,"","",Men,"Mattia Capezzani",42871330078932
11506-44,"Derby shoes","These derby shoes are from Mattia Capezzani new collection. The derby shoes, here in black, feature a leather upper and a rubber sole. This product from Mattia Capezzani collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990311,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11506_derby_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990311,Black,"Mattia Capezzani",44,1,365.00,Derby,S/S2022,"","",Men,"Mattia Capezzani",42871330111700
11507-40,"Chelsea boots","These ankle boots are from Mattia Capezzani new collection. The Chelsea boots, here in black, feature a leather upper and EVA sole. This product from Mattia Capezzani collection is Made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990680,Black,"Mattia Capezzani",40,1,370.00,Boots,S/S2022,gid://shopify/OnlineStorePage/94638080212,"",Men,"Mattia Capezzani",42871357309140
11507-41,"Chelsea boots","These ankle boots are from Mattia Capezzani new collection. The Chelsea boots, here in black, feature a leather upper and EVA sole. This product from Mattia Capezzani collection is Made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990680,Black,"Mattia Capezzani",41,1,370.00,Boots,S/S2022,gid://shopify/OnlineStorePage/94638080212,"",Men,"Mattia Capezzani",42871357341908
11507-42,"Chelsea boots","These ankle boots are from Mattia Capezzani new collection. The Chelsea boots, here in black, feature a leather upper and EVA sole. This product from Mattia Capezzani collection is Made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990680,Black,"Mattia Capezzani",42,1,370.00,Boots,S/S2022,gid://shopify/OnlineStorePage/94638080212,"",Men,"Mattia Capezzani",42871357374676
11507-43,"Chelsea boots","These ankle boots are from Mattia Capezzani new collection. The Chelsea boots, here in black, feature a leather upper and EVA sole. This product from Mattia Capezzani collection is Made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990680,Black,"Mattia Capezzani",43,1,370.00,Boots,S/S2022,gid://shopify/OnlineStorePage/94638080212,"",Men,"Mattia Capezzani",42871357407444
11507-44,"Chelsea boots","These ankle boots are from Mattia Capezzani new collection. The Chelsea boots, here in black, feature a leather upper and EVA sole. This product from Mattia Capezzani collection is Made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990680,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11507_beatles_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990680,Black,"Mattia Capezzani",44,1,370.00,Boots,S/S2022,gid://shopify/OnlineStorePage/94638080212,"",Men,"Mattia Capezzani",42871357440212
11508-37,"Ankle boots","These boots are from Mattia Capezzani new collection. The ankle boots, here in white, are made of leather and feature a zip closure at side and leather sole. This product from Mattia Capezzani collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990898,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990898,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990898,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990898,White,"Mattia Capezzani",37,1,390.00,Boots,S/S2022,"","",Women,"Mattia Capezzani",42871370285268
11508-38,"Ankle boots","These boots are from Mattia Capezzani new collection. The ankle boots, here in white, are made of leather and feature a zip closure at side and leather sole. This product from Mattia Capezzani collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990898,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990898,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990898,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990898,White,"Mattia Capezzani",38,1,390.00,Boots,S/S2022,"","",Women,"Mattia Capezzani",42871370318036
11508-39,"Ankle boots","These boots are from Mattia Capezzani new collection. The ankle boots, here in white, are made of leather and feature a zip closure at side and leather sole. This product from Mattia Capezzani collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990898,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990898,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990898,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990898,White,"Mattia Capezzani",39,1,390.00,Boots,S/S2022,"","",Women,"Mattia Capezzani",42871370350804
11508-40,"Ankle boots","These boots are from Mattia Capezzani new collection. The ankle boots, here in white, are made of leather and feature a zip closure at side and leather sole. This product from Mattia Capezzani collection is made in Italy.","100% Leather",https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_2.jpg?v=1653990898,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_3.jpg?v=1653990898,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_4.jpg?v=1653990898,https://cdn.shopify.com/s/files/1/0618/3875/4004/products/11508_ankle_boots_vrients_vrnts_mattia_capezzani_shop_online_ss22_5.jpg?v=1653990898,White,"Mattia Capezzani",40,1,390.00,Boots,S/S2022,"","",Women,"Mattia Capezzani",42871370383572
